text,label,label_text,word_count
What steps do I have to take to change my PIN?,21,change_pin,11
Help Me!  I lost my card.  What should I do?,41,lost_or_stolen_card,10
Are top-ups allowed using Apple Pay?,2,apple_pay_or_google_pay,6
What type of ID do you accept?,69,verify_my_identity,7
Where did the money I deposit go??,6,balance_not_updated_after_cheque_or_cash_deposit,7
My top-up seems to be pending for a long time?,47,pending_top_up,10
I cannot find my refund on my statement.,51,Refund_not_showing_up,8
Am I allowed to hold money in multiple currencies?,36,fiat_currency_support,9
"I'm not in the UK, but can I still get a card?",24,country_support,12
"I got a transfer fail message, but no explanation of why-- what happened?",35,failed_transfer,13
I sent money to someone but they haven't gotten it yet,66,transfer_not_received_by_recipient,11
Can you refund my purchase?,52,request_refund,5
I was charged a fee with my cash withdrawal that I shouldn't have been charged.,19,cash_withdrawal_charge,15
I am seeing in the App a diret debit that its not mine,28,direct_debit_payment_not_recognised,13
Which countries do you operate in,24,country_support,6
"I lost my card and need a new one, will it cost me?",39,getting_spare_card,13
Help! In the app there is a payment that I don't remember.,16,card_payment_not_recognised,12
Should I keep waiting for my card to be delivered?,11,card_arrival,10
What can you use the disposable cards for?,37,get_disposable_virtual_card,8
What is the reason I got rejected for using my disposable virtual card to pay a subscription to the gym?,72,virtual_card_not_working,20
My card payment has failed.,25,declined_card_payment,5
My beneficiary didn't receive my transfer,7,beneficiary_not_allowed,6
I need to order a new card.,43,order_physical_card,7
Do you provide cards to people not in the UK?,24,country_support,10
why are all my identity details required,74,why_verify_identity,7
Where is the PIN number found?,38,get_physical_card,6
Is there a charge for using transfers for top ups?,56,top_up_by_bank_transfer_charge,10
Where is my credit card that was to be mailed?,11,card_arrival,10
"I was charged a fee for the transfer, but can you tell me why?",64,transfer_fee_charged,14
I can not find my phone or it has been stolen.,42,lost_or_stolen_phone,11
How do you determine the exchange rate?,32,exchange_rate,7
How long is the wait for a money transfer to post?,48,pending_transfer,11
"I took out money, and didn't get all of it.",75,wrong_amount_of_cash_received,10
I completed a payment with my card a while ago. It's still showing up as pending. What time frame does this normally take? It doesn't appear to have worked.,45,pending_card_payment,29
"I want to hold and exchange fiat currencies, what can I use to do so?",36,fiat_currency_support,15
I want to delete my account.,55,terminate_account,6
"I thought I lost my card so I cancelled it, but recently I found it in my jacket and I would like to re-establish the card.",13,card_linking,26
"I've just made a money transfer to the wrong account, I need to stop the money from being moved as it may be going to someone I don't know.  Please can you help?",8,cancel_transfer,33
"I was told that withdrawing cash from the ATM is free, but I'm charged a fee. Why is this?",19,cash_withdrawal_charge,19
Not sure what my password is.,44,passcode_forgotten,6
Will you charge for a physical card?,43,order_physical_card,7
Can I activate a card in the app?,13,card_linking,8
Why has my card been declined?  whats the deal?,25,declined_card_payment,9
Why is my card payment still listed as pending?,45,pending_card_payment,9
How do I fix a payment that was reverted,53,reverted_card_payment?,9
"When I travel, can it automatically add money in certain intervals?",4,automatic_top_up,11
Was there a number to track that I could get?,11,card_arrival,10
Is there any amount in which I would get cut off from topping up?,60,top_up_limits,14
How do I go about cancelling a transaction?,8,cancel_transfer,8
I lost track of my card,41,lost_or_stolen_card,6
"I have an issue. I bought something within the past one to two weeks and have received one of the products; however, today the total was returned to my account. What's going on here?",53,reverted_card_payment?,34
I did not make a direct debit payment as listed on my app,28,direct_debit_payment_not_recognised,13
Why hasn't my payment gone through yet?,45,pending_card_payment,7
"The ATM at Metro bank on High St. Kensington didn't return my card, and the bank is now closed. How do I get back a card swallowed by an ATM?",18,card_swallowed,30
My cash withdrawal was short.,75,wrong_amount_of_cash_received,5
What fiat currencies can I use for holding and exchanging?,36,fiat_currency_support,10
"Hello,  I am a college student who I recently attended my high school reunion at a local restaurant. I paid with my credit card and now my transaction history reflects a second charge of the seemingly same payment. What could be the reason for this?  Is there any way to have the fraudulent  payment credited back onto my card?",63,transaction_charged_twice,59
When can I use money sent to my account?,67,transfer_timing,9
In which countries can I get a card?,24,country_support,8
Dude I put money in the ATM last week but it ain't there! I need the money now figure this out!,6,balance_not_updated_after_cheque_or_cash_deposit,21
How can I receive money from someone?,50,receiving_money,7
Can an apple watch be used to tup-up?,2,apple_pay_or_google_pay,8
I have a card payment that has been pending for some time and would like to know when it is going to go through.,45,pending_card_payment,24
What is my identification used for?,74,why_verify_identity,6
Can you explain why the ATM is giving me less money than what I asked for?,75,wrong_amount_of_cash_received,16
Could I chose the date to have it delivered?,12,card_delivery_estimate,9
Can I receive a refund for an item I purchased?,52,request_refund,10
I ordered my card and it isn't here yet. I need it ASAP. When can I expect to get it?,12,card_delivery_estimate,20
I am worried about fees for top up cards?,57,top_up_by_card_charge,9
Please tell me how disposable virtual cards work?,37,get_disposable_virtual_card,8
At which locations can I order a card?,43,order_physical_card,8
How do I get Top Up to work in Apple Pay?,2,apple_pay_or_google_pay,11
"i have tried everything to complete a transfer but can't, what should i do next",27,declined_transfer,15
I can't get any money from my account.,26,declined_cash_withdrawal,8
Why is the payment on my card still pending?,45,pending_card_payment,9
Why is it I am charged an extra fee when I use the ATM?,19,cash_withdrawal_charge,14
How much does currency exchange cost?,31,exchange_charge,6
I'd like more info on getting a virtual card.,40,getting_virtual_card,9
Please tell me how I can receive a physical card,43,order_physical_card,10
Why do we need to verify top-up?,71,verify_top_up,7
I just had my card get declined at the ATM! I need to get money out but I am unable to.  Why has this happened?,26,declined_cash_withdrawal,25
"My pin needs unblocking, unblock it please?",49,pin_blocked,7
Why was i charged for making a withdrawal? After i went grocery shopping i withdrew some money from my account and now there is another charge.,19,cash_withdrawal_charge,26
How come I got charged extra for withdrawing cash?,19,cash_withdrawal_charge,9
"I'm looking at my statement, and my refund is not on there.",51,Refund_not_showing_up,12
Would I get a Visa or Mastercard?,73,visa_or_mastercard,7
Where is the PIN for my card located?,38,get_physical_card,8
"I was charged a fee when I transferred my funds, why?",64,transfer_fee_charged,11
i haven't received my order and want a refund,52,request_refund,9
Can I check to see where the funds came from?,70,verify_source_of_funds,10
How long will my transaction take?,66,transfer_not_received_by_recipient,6
Where is this card accepted?,10,card_acceptance,5
Am I permitted to have a spare card?,39,getting_spare_card,8
Why is my app showing me taking money that I did not take out?,20,cash_withdrawal_not_recognised,14
Why is my card payment pending?,45,pending_card_payment,6
